company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Talent International,AUSTRALIA,"  Experience delivering data projects (data lakes, migrations to cloud etc.). Your new role will see you play a key role in the design and delivery of a new data…",data analyst,Senior Business Analyst - Data,contract,Remote in Melbourne VIC,2022-08-03,4.4,
Macquarie Group Limited,AUSTRALIA,"  The Market Operations Division of Macquarie Bank is looking to appoint an Operations Analyst to join the Commodity Markets &amp; Finance, Support Team in Sydney.",data analyst,Operations Analyst | Market Operations,permanent,Sydney NSW,2022-08-05,3.8,
ING,AUSTRALIA,"  You’ll work within and across the Infrastructure tribe, owning risk issues and providing the interface between the infrastructure tribes and first line risk.",data analyst,Infrastructure Risk Analyst,full-time,Sydney NSW,2022-07-17,3.9,
MYOB,AUSTRALIA,  Presenting data and recommendations to senior management teams. Experience in process mapping of complex processes and data flows.,data analyst,Senior Business Analyst,,Brisbane QLD+3 locations,2022-07-17,3.5,
Southern NSW Local Health District,AUSTRALIA,"  As a Commercial Analyst, you will provide your high-level acumen and leverage your strong financial and planning skills to review critical data and interpret…",data analyst,Commercial Analyst,undefined,Remote in Sydney NSW,2022-08-12,2.0,116403-132700
ORIMA Research,AUSTRALIA,"  PowerPoint presentations for executive audiences, and working with data. Deducing key findings and overall project ‘narrative’ from data, statistics.",data analyst,Research Consultant (Quantitative),full-time,Canberra ACT,2022-07-17,,
Transurban,AUSTRALIA,"  You’ll translate people data and metrics into valuable insights, impactful visualisation, high-quality analysis and preparation of executive presentations to…",data analyst,People and Culture Senior Reporting and Insights Analyst,permanent,Docklands VIC,2022-07-17,3.9,
Commonwealth Bank,AUSTRALIA,"  Perform data preparation by cleaning and transforming large amounts of raw data prior to processing and analysis, such that the data can be readily and…",data analyst,Senior Analyst Reporting &amp; Visualisation,full-time,Sydney Central Business District NSW,2022-07-17,4.0,
Blackhawk Network,AUSTRALIA,"  Experience performing high level data analyst; general understanding of databases. Interpret trade data from several trade reports (D&amp;B, CRM, Experian) and be…",data analyst,Credit Analyst,full-time,North Sydney NSW 2060,2022-07-17,,
Macquarie Group Limited,AUSTRALIA,"  Liaise with data and technology teams to manage data acquisition, and co-ordinate testing and validation of data feeds. Work type: Permanent - Full time.",data analyst,Commodities and Global Markets - Business Analyst,permanent,Sydney NSW,2022-07-17,3.8,
AIA,AUSTRALIA,"  Work closely Data Architects to understand data lineage and perform data profiling to understand data transformation and harmonization requirements, as well as…",data analyst,Technical Business Analyst - Data Modelling,full-time,Sydney NSW,2022-07-17,4.3,
Amazon Corporate Services Pty,AUSTRALIA,"  Manage a team of data scientists, data engineer and software engineer, identify opportunities and develop data science strategies.",data analyst,"Data Science Manager, Networking Customer Experience Insight...",full-time,Sydney NSW,2022-07-17,3.5,
Macquarie Group Limited,AUSTRALIA,"  As an analyst focused on digital transformation, you will help to deliver some of the biggest changes across our Wealth products.",data analyst,Digitisation Product Analyst,permanent,Sydney NSW,2022-07-17,3.8,
GHD,AUSTRALIA,"  Developing and provisioning digital solutions including customized tools, workflow automation, database development , data analytics and web mapping.",data analyst,Senior Spatial Analyst,,Temporarily Remote in Sydney NSW+1 location,2022-07-22,3.6,
Aginic,AUSTRALIA,"  Provide technical leadership on data projects. Experience across a range of different data technologies. Develop data pipelines, models, dashboards and reports…",data analyst,Analytics &amp; BI Lead,full-time,Remote in Brisbane QLD+2 locations,2022-07-17,,
ION,AUSTRALIA,"  Use data and process modelling techniques to create clear system specifications for the design, development and delivery of system software.",data analyst,Business Analyst,full-time,Sydney NSW,2022-07-17,,
Macquarie Group Limited,AUSTRALIA,  Analyse existing data sources including our enterprise data warehouse to identify and source existing data that can be applied to new use cases.,data analyst,Business Analyst - Finance Projects &amp; Change,,Sydney NSW,2022-07-17,3.8,
Hudson Australia,AUSTRALIA,"  Experience in aviation technology, information and data systems, and/or ITSM will be an advantage. The program includes projects involving IT service management…",data analyst,Business Analyst - 2 year fixed term contract,undefined,Hybrid remote in Brisbane Northern Suburbs QLD,2022-07-17,,120000-131000
Barwon Health,AUSTRALIA,"  Utilise your skills in data integration and SQL data warehouse development. The data warehouse and extensive data lake supports analytical, operational,…",data analyst,Senior Business Intelligence Developer - Strategy &amp; Planning,permanent,Geelong VIC,2022-07-17,3.7,
PwC,AUSTRALIA,"  Due to the security requirements to access the data involved in delivering our projects, you must be an Australian Citizen who has, OR is eligible to obtain a…",data analyst,Consulting Data Analytics - Undergraduate,part-time,Adelaide Region SA,2022-07-17,4.0,
ANZ Banking Group,AUSTRALIA,"  Role Type: 12 months fixed term, Multiple positions available. I.AM Amplified plays a key role in the way ANZ manages changes to Compliance &amp; Operational Risk …",data analyst,Risk Analyst,undefined,Melbourne VIC,2022-07-17,4.1,500
ED - Group Support Functions,AUSTRALIA,  Proven experience as a business analyst in the digital and data space with a strong understanding of digital products.,data analyst,"Business Analyst - Digital, Identity &amp; Integration",full-time,Darlinghurst NSW 2010,2022-07-17,,
FinXL,AUSTRALIA,"  Development of detailed process model documentation for asset management, customer ordering, service management and data related activities.",data analyst,Senior Business Analyst (M17),contract,Australia,2022-07-28,,
Bank Australia,AUSTRALIA,  Identify and resolve data quality issues that have an impact on credit risk reporting. Job Type: Permanent - Full Time.,data analyst,Senior Credit Risk Analyst – Reporting &amp; Analytics,permanent,Collingwood VIC,2022-08-14,3.5,
AI Australia,AUSTRALIA,"  Background in data warehouse design (e.g. dimensional modeling) and data mining. Experience generating data insights using BI tools, specifically QlickSense and…",data analyst,Business Intelligence Analyst (Qlick),full-time,Sydney NSW,2022-07-17,,
Commonwealth Bank,AUSTRALIA,  Understand underlying data and assess quality and usability for any particular reporting context. Chief Operations Office (COO) is responsible for servicing…,data analyst,Senior Analyst,full-time,Sydney Central Business District NSW,2022-08-11,4.0,
Teradata,AUSTRALIA,"  You must be flexible and demonstrate the ability to manage ambiguity, be results-oriented, self-motivator who can work proactively and independently.",data analyst,Defence/Public Sector Portfolio Security Support Analyst,full-time,Canberra ACT,2022-07-17,3.8,
Morgan McKinley,AUSTRALIA,  You will help improve manual procedures and data management capabilities while resolving cross-functional data gaps and data quality challenges in the Data…,data analyst,Business Analyst - Data,undefined,Hybrid remote in Sydney Central Business District NSW,2022-08-13,,100000-120000
BlueScope,AUSTRALIA,"  This includes the supporting the business continuity planning exercises, data security initiatives and the use of third-party due diligence tools.",data analyst,Group Risk Analyst,full-time,Melbourne VIC,2022-07-17,3.7,
ORIMA Research,AUSTRALIA,"  Data analytics services to the public sector. Researcher the opportunity to further develop their quantitative data analysis and client. SPSS, R, and/or Q.",data analyst,Senior Research Consultant (Quantitative),full-time,Melbourne VIC,2022-07-17,,
Leaseplan Sg Fleet,AUSTRALIA,"  2 “Wellness” days per annum (yes, in addition to your annual leave!). And not to mention, a competitive remuneration package including a performance-based bonus…",data analyst,Lease Risk Analyst,,Remote in Melbourne VIC,2022-08-15,,
Deloitte,AUSTRALIA,"  Deloitte Experience: We support flexible / hybrid working arrangements. In turn, you will play a critical role as both a coach and mentor for future talent.",data analyst,Audit Senior Analyst | Large multi-national clients | Sydney,,Hybrid remote in Sydney NSW 2000+1 location,2022-07-29,3.9,
Auto &amp; General Insurance,AUSTRALIA,"  Experience in the development of reports, dashboards, data models and other general data analytics tools. Manage and maintain data integrity across a number of…",data analyst,Customer Analyst,permanent,North Lakes QLD,2022-07-17,3.8,
Imed Radiology Network,AUSTRALIA,"You're highly numerate with strong organisational skills and experience in the analysis of data to identify trends and draw conclusions, driving data-based…",data analyst,Reporting Analyst,full-time,Temporarily Remote in Australia,2022-08-07,,
CoreLogic,AUSTRALIA,Being prepared to challenge the status quo with data and metrics. We are looking for an experienced Business Analyst who will be joining a cross functional team…,data analyst,Technical Business Analyst,full-time,Fortitude Valley QLD+1 location,2022-07-17,3.3,
Clicks IT Recruitment,AUSTRALIA,"Pay rate (ex Super): $800 - $850 daily. This will be working across IT driven projects for my client. Experience in working on Digital transformation, Data…",data analyst,Business Analyst,undefined,New South Wales,2022-07-21,5.0,800-850
Macquarie Group Limited,AUSTRALIA,"Data analysis with the ability to review and improve workflows, reporting, processes and reduce waste. As a Governance and Risk Analyst, you will help deliver a…",data analyst,Governance &amp; Risk Analyst,permanent,Sydney NSW,2022-07-17,3.8,
