company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Cisbio,Canada,"  Create, update, maintain and execute automated test suites for various applications and APIs. Integrate test framework with CI/CD systems.",software engineer,Software QA Automation Engineer (Remote),,"Remote in Guelph, ON",2022-07-29,,
Basis Technologies,Canada,  Strong understanding of computer science fundamentals. Our platform processes over 300 billion events per day and uses AI and machine learning to automate and…,software engineer,"Software Engineer, Test (Remote Optional)",full-time,"Remote in Toronto, ON",2022-07-17,,
AccelByte,Canada,  Some travel is required for this position to client locations. Strong computer science and engineering background. Prior experience developing Unity games.,software engineer,Software Development Engineer Unity,full-time,"Vancouver, BC+1 location",2022-07-29,,
Qcom,Canada,  Executes tasks and solves straightforward issues related to the engineering and management of machine learning data with some guidance from more experienced…,software engineer,"Software Engineer, Machine Learning Compiler (All Levels)",full-time,"Markham, ON",2022-07-17,4.1,
TVO,Canada,"  Bachelor’s degree in computer science or related technical experience. Stay abreast of trends in software, web and mobile testing practices including conducting…",software engineer,Automated Test Developer,undefined,"Toronto, ON",2022-08-04,3.4,56384-66812
Conformit Technology inc,Canada,  Paid time off (volunteering or personal days).,software engineer,"developer, software",undefined,"Remote in Chicoutimi, QC",2022-07-17,,60000-100000
VanHack,Canada,"  Familiarity with software engineering tools, software development methodology (SCRUM), and. Evaluate and deploy software tools, processes, and metrics.",software engineer,Sr Backend Engineer - C#/.NET (LATAM),undefined,"Vancouver, BC",2022-08-05,,110000
Quorum Business Solutions,Canada,  Adopt Agile methodologies to develop software. Bachelor's degree in computer science or related degree. Knowledge of the software development life cycle.,software engineer,Software Developer,full-time,"Calgary, AB",2022-08-16,,
Apple,Canada,  The engineer should be comfortable asking questions and troubleshooting with others to solve engineering problems. 2+ years experience with ReactJS 16+ / Redux.,software engineer,"UI Engineer (Web), Apple Media Products, Apps",,"Vancouver, BC",2022-08-14,4.1,
Rogers Communications,Canada,"  Enrolled in an accredited co-op program working towards a Diploma/Degree in Engineering, Computer Science, Technology Management or equivalent.",software engineer,Fall 2022 Co-op: Software Developer,internship,"Brampton, ON",2022-07-17,3.7,
Sun Life,Canada,  Occasional travel between these locations may be required. Works with Process Architect to understand/identify reuse opportunities and participate in scope…,software engineer,"Pega Lead Software Engineer, Operations",undefined,"Remote in North York, ON+2 locations",2022-08-11,3.9,74900
Adacado.com,Canada,  You have 6-18 months coding experience and are ready for deeper involvement with projects and dev teams. You want to take your technical knowledge to the next…,software engineer,Developers (Junior),,"Remote in Vancouver, BC",2022-07-17,,
Alstom,Canada,"  Demonstrable knowledge and capability in software development and be responsible for providing technical leadership in the development of software, be familiar…",software engineer,TCMS Software Developer,,"Saint-Bruno-de-Montarville, QC",2022-08-16,4.0,
Indellient,Canada,"  In addition to your technical acumen, you are a lifelong learner, you love connecting with people to build lasting client relationships, are a team player and…",software engineer,DevOps Engineer,full-time,"Remote in Oakville, ON",2022-07-17,5.0,
March Networks Corporation,Canada,"  Develop, maintain, and enhance our growing cloud-centric and on-prem deployments. Work as a team to formulate, refine, and optimize the software delivery and…",software engineer,DevOps Engineer,full-time,"Ottawa, ON",2022-07-27,3.6,
Ritchie Bros.,Canada,"  Bachelor’s Degree (or Diploma) in Technology or related to the field of technology (ie. software engineers, computer science). Base salary + performance bonus.",software engineer,Software Engineer (Full Stack),,"Remote in Burnaby, BC",2022-07-17,3.7,
Canadian Security Intelligence Service,Canada,"  Graduation from a two-year program of study from a recognized post-secondary institution with acceptable specialization in computer science, information…",software engineer,"Design, Development and Operations",undefined,"Ottawa, ON",2022-07-17,4.4,95350-116060
Connectra Technologies Inc,Canada,  Experience in scheduling and routing software. Connectra Technologies is looking for a Dispatcher who will be responsible for initial and intra-day scheduling…,software engineer,Software Engineer,undefined,"Edmonton, AB",2022-07-17,3.7,15
Smythe LLP,Canada,"  As a member of the Digital Business Services (DBS) team, you will work directly with our various stakeholders and the DBS team to create innovative solutions to…",software engineer,Software Developer,full-time,"Remote in Vancouver, BC",2022-08-12,3.3,
PureBackend Inc,Canada,  Website creation and management software. Research and evaluate a variety of interactive media software products. Prepare mock-ups and storyboards.,software engineer,Web developer,undefined,"Remote in Saint-Hubert, QC+1 location",2022-08-02,,20-30
Lululemon,Canada,"  Ensure that customer facing applications are designed to be highly available, observable, and durable via software engineering best practices.",software engineer,Senior Software Engineer - International eCommerce Team,,"Vancouver, BC",2022-07-17,4.2,
LifeWorks,Canada,"  University degree in Computer science, Information Technology, or related field. Our innovative programs have a lasting impact on the health, financial security…",software engineer,Jr. Cloud and Infra Engineer (New Graduate),full-time,"Markham, ON",2022-07-17,3.1,
Sensia Global,Canada,"  Full Stack Developers are responsible for developing and designing front-end web architecture, ensuring the responsiveness of applications, and working…",software engineer,"ENGINEER, SOFTWARE APPLICATIONS",full-time,"Calgary, AB",2022-08-04,,
Yanshan Holding Inc.,Canada,"  Lead and co-ordinate teams of information systems professionals in the development of software and integrated information systems, process control software and…",software engineer,software engineer,undefined,"Edmonton, AB",2022-07-17,,48.08
FlashBox,Canada,"  Bachelor’s degree in computer science, information technology, or other related engineering fields. Ability to troubleshoot complex software issues.",software engineer,SQL Developer,full-time,"Toronto, ON",2022-08-06,,
VanHack,Canada,  Improve how we build software. You'll create new features to make travellers' life easier and less stressful. Working knowledge of relational databases (e.g. MS…,software engineer,Sr. Software Developer (.NET),undefined,"Toronto, ON",2022-08-04,,130000
MasterCard,Canada,  Deep knowledge of software development processes including agile processes and test driven development. Deliver solutions by providing day-to-day technical…,software engineer,Lead Software Engineer,full-time,"Hybrid remote in Vancouver, BC",2022-08-09,4.0,
Citi,Canada,Experience in systems analysis and programming of software applications. The Applications Development Senior Programmer Analyst is an intermediate level…,software engineer,Software Engineer (Java),full-time,"Mississauga, ON",2022-07-17,3.9,
